n,k,k_type,heuristic_time,heuristic_result
10,11,k/2,0.000121117,TRUE
10,10,random,0.000161171,TRUE
12,0,0,0.000524044,FALSE
12,32,k,0.000461102,TRUE
12,16,k/2,0.000285864,TRUE
12,32,random,0.000211,TRUE
12,0,0,0.00069809,FALSE
12,37,k,0.000566006,TRUE
12,18,k/2,0.000571012,TRUE
12,14,random,0.000222206,FALSE
12,0,0,0.000273943,FALSE
12,30,k,0.000437021,TRUE
12,15,k/2,0.00041914,TRUE
12,25,random,0.00040102,TRUE
12,0,0,0.000265121,FALSE
12,32,k,0.000246048,TRUE
12,16,k/2,0.0003829,TRUE
12,28,random,0.000298023,TRUE
12,0,0,0.000195026,FALSE
12,27,k,0.000241756,TRUE
12,13,k/2,0.000277042,TRUE
12,10,random,0.000191927,TRUE
12,0,0,0.000314951,FALSE
12,27,k,0.000215769,TRUE
12,13,k/2,0.000236988,TRUE
12,7,random,0.000301123,FALSE
12,0,0,0.000256062,FALSE
12,35,k,0.000256062,TRUE
12,17,k/2,0.000215054,TRUE
12,16,random,0.000205755,TRUE
12,0,0,0.000222921,FALSE
12,28,k,0.000267029,TRUE
12,14,k/2,0.000242949,TRUE
12,6,random,0.000209093,FALSE
12,0,0,0.000205755,FALSE
12,38,k,0.000289917,TRUE
12,19,k/2,0.000239134,TRUE
12,30,random,0.000295877,TRUE
12,0,0,0.000223398,FALSE
12,38,k,0.000206232,TRUE
12,19,k/2,0.000214815,TRUE
12,29,random,0.000343084,TRUE
12,0,0,0.000269651,FALSE
12,36,k,0.000273943,TRUE
12,18,k/2,0.000388145,TRUE
12,12,random,0.000200987,FALSE
12,0,0,0.000236034,FALSE
12,27,k,0.000226021,TRUE
12,13,k/2,0.000227213,TRUE
12,6,random,0.000222921,FALSE
12,0,0,0.000279903,FALSE
12,29,k,0.000326157,TRUE
12,14,k/2,0.000249147,TRUE
12,26,random,0.0002141,TRUE
12,0,0,0.00028801,FALSE
12,33,k,0.000211239,TRUE
12,16,k/2,0.000232935,TRUE
12,22,random,0.000162125,TRUE
12,0,0,0.000335932,FALSE
12,34,k,0.000466824,TRUE
12,17,k/2,0.000207186,TRUE
12,10,random,0.00027895,FALSE
12,0,0,0.000262737,FALSE
12,36,k,0.000331163,TRUE
12,18,k/2,0.000402927,TRUE
12,32,random,0.000271082,TRUE
12,0,0,0.000312805,FALSE
12,35,k,0.000306129,TRUE
12,17,k/2,0.00022316,TRUE
12,24,random,0.000237942,TRUE
12,0,0,0.00030899,FALSE
12,38,k,0.000173092,TRUE
12,19,k/2,0.000175238,TRUE
12,37,random,0.000234127,TRUE
12,0,0,0.007006884,FALSE
12,29,k,0.00039506,TRUE
12,14,k/2,0.000316858,TRUE
12,24,random,0.000383139,TRUE
12,0,0,0.000318766,FALSE
12,33,k,0.000378132,TRUE
12,16,k/2,0.000298977,TRUE
12,7,random,0.000856161,FALSE
12,0,0,0.000211,FALSE
12,34,k,0.000334024,TRUE
12,17,k/2,0.000288963,TRUE
12,19,random,0.000597954,TRUE
12,0,0,0.00031805,FALSE
12,31,k,0.000433922,TRUE
12,15,k/2,0.000338316,TRUE
12,28,random,0.000380039,TRUE
12,0,0,0.000561953,FALSE
12,41,k,0.000545979,TRUE
12,20,k/2,0.000276089,TRUE
12,38,random,0.00029707,TRUE
12,0,0,0.000176907,FALSE
12,31,k,0.000160933,TRUE
12,15,k/2,0.000305891,TRUE
12,0,random,0.00033617,FALSE
12,0,0,0.000212908,FALSE
12,34,k,0.000176907,TRUE
12,17,k/2,0.000237703,TRUE
12,9,random,0.000408173,FALSE
12,0,0,0.000178814,FALSE
12,32,k,0.000210047,TRUE
12,16,k/2,0.000230789,TRUE
12,18,random,0.00022006,TRUE
12,0,0,0.000187159,FALSE
12,32,k,0.000178814,TRUE
12,16,k/2,0.000161886,TRUE
12,28,random,0.000221014,TRUE
12,0,0,0.000338793,FALSE
12,28,k,0.00024581,TRUE
12,14,k/2,0.000231266,TRUE
12,23,random,0.00024271,TRUE
12,0,0,0.000204086,FALSE
12,35,k,0.000379086,TRUE
12,17,k/2,0.00026083,TRUE
12,32,random,0.00027895,TRUE
12,0,0,0.000138998,FALSE
12,33,k,0.000252962,TRUE
12,16,k/2,0.000406027,TRUE
12,20,random,0.000281811,TRUE
12,0,0,0.000195026,FALSE
12,30,k,0.00022912,TRUE
12,15,k/2,0.000396729,TRUE
12,7,random,0.000167847,FALSE
12,0,0,0.000236034,FALSE
12,27,k,0.000169039,TRUE
12,13,k/2,0.000205755,TRUE
12,0,random,0.00023222,FALSE
12,0,0,0.000228167,FALSE
12,35,k,0.00026989,TRUE
12,17,k/2,0.000301838,TRUE
12,23,random,0.000216722,TRUE
12,0,0,0.000208855,FALSE
12,31,k,0.000185013,TRUE
12,15,k/2,0.000170231,TRUE
12,18,random,0.000172138,TRUE
12,0,0,0.000357151,FALSE
12,28,k,0.000173092,TRUE
12,14,k/2,0.000354052,TRUE
12,23,random,0.000378847,TRUE
12,0,0,0.000183105,FALSE
12,36,k,0.000257969,TRUE
12,18,k/2,0.000247955,TRUE
12,14,random,0.000373125,TRUE
12,0,0,0.000280142,FALSE
12,31,k,0.000240088,TRUE
12,15,k/2,0.000311852,TRUE
12,8,random,0.000315189,FALSE
12,0,0,0.000255823,FALSE
12,32,k,0.00028491,TRUE
12,16,k/2,0.000360966,TRUE
12,1,random,0.000226021,FALSE
12,0,0,0.000385761,FALSE
12,37,k,0.000205994,TRUE
12,18,k/2,0.000258684,TRUE
12,19,random,0.000176907,TRUE
12,0,0,0.000263929,FALSE
12,33,k,0.000217676,TRUE
12,16,k/2,0.0001719,TRUE
12,9,random,0.000390768,FALSE
12,0,0,0.000601053,FALSE
12,32,k,0.000324726,TRUE
12,16,k/2,0.000171661,TRUE
12,17,random,0.000211,TRUE
12,0,0,0.000282049,FALSE
12,33,k,0.000259876,TRUE
12,16,k/2,0.000196934,TRUE
12,24,random,0.000247955,TRUE
12,0,0,0.000279188,FALSE
12,39,k,0.000411749,TRUE
12,19,k/2,0.000178099,TRUE
12,29,random,0.000156879,TRUE
12,0,0,0.000305891,FALSE
12,36,k,0.000274897,TRUE
12,18,k/2,0.000256777,TRUE
12,6,random,0.000272036,FALSE
12,0,0,0.000429153,FALSE
12,36,k,0.000514984,TRUE
12,18,k/2,0.000375032,TRUE
12,32,random,0.000394821,TRUE
12,0,0,0.000325918,FALSE
12,35,k,0.000336885,TRUE
12,17,k/2,0.000169992,TRUE
12,15,random,0.000364065,TRUE
12,0,0,0.000463009,FALSE
12,34,k,0.000437975,TRUE
12,17,k/2,0.000209332,TRUE
12,0,random,0.000274897,FALSE
12,0,0,0.000256062,FALSE
12,35,k,0.000224113,TRUE
12,17,k/2,0.000233889,TRUE
12,23,random,0.000203133,TRUE
12,0,0,0.00019598,FALSE
12,30,k,0.000256062,TRUE
12,15,k/2,0.000310659,TRUE
12,24,random,0.000167131,TRUE
12,0,0,0.000374079,FALSE
12,34,k,0.000357866,TRUE
12,17,k/2,0.000458002,TRUE
12,27,random,0.00036478,TRUE
12,0,0,0.000224113,FALSE
12,37,k,0.000152826,TRUE
12,18,k/2,0.000386,TRUE
12,21,random,0.000342131,TRUE
12,0,0,0.000262022,FALSE
12,39,k,0.000316858,TRUE
12,19,k/2,0.00020504,TRUE
12,21,random,0.000296116,TRUE
12,0,0,0.000360012,FALSE
12,31,k,0.000381947,TRUE
12,15,k/2,0.000499964,TRUE
12,31,random,0.000586987,TRUE
12,0,0,0.000428677,FALSE
12,33,k,0.000396013,TRUE
12,16,k/2,0.000458002,TRUE
12,28,random,0.00045228,TRUE
12,0,0,0.000303268,FALSE
12,36,k,0.000557899,TRUE
12,18,k/2,0.000752687,TRUE
12,30,random,0.000479937,TRUE
12,0,0,0.000167847,FALSE
12,37,k,0.00031209,TRUE
12,18,k/2,0.000313044,TRUE
12,37,random,0.000622034,TRUE
12,0,0,0.000289917,FALSE
12,29,k,0.000357151,TRUE
12,14,k/2,0.000247955,TRUE
12,23,random,0.000190973,TRUE
12,0,0,0.000651121,FALSE
12,24,k,0.000448942,TRUE
12,12,k/2,0.000602722,TRUE
12,9,random,0.000701904,TRUE
12,0,0,0.000500917,FALSE
12,28,k,0.000404835,TRUE
12,14,k/2,0.000379086,TRUE
12,15,random,0.000286102,TRUE
12,0,0,0.000351906,FALSE
12,36,k,0.000485182,TRUE
12,18,k/2,0.000444889,TRUE
12,1,random,0.000161886,FALSE
12,0,0,0.0007658,FALSE
12,37,k,0.000678062,TRUE
12,18,k/2,0.000363111,TRUE
12,5,random,0.000224113,FALSE
12,0,0,0.000316858,FALSE
12,28,k,0.000360012,TRUE
12,14,k/2,0.000240088,TRUE
12,24,random,0.000498056,TRUE
12,0,0,0.000306129,FALSE
12,31,k,0.000329971,TRUE
12,15,k/2,0.000296116,TRUE
12,17,random,0.000357866,TRUE
12,0,0,0.000288963,FALSE
12,34,k,0.000485897,TRUE
12,17,k/2,0.000218153,TRUE
12,26,random,0.000202894,TRUE
12,0,0,0.000297785,FALSE
12,41,k,0.000207901,TRUE
12,20,k/2,0.000159979,TRUE
12,34,random,0.000239849,TRUE
12,0,0,0.000236034,FALSE
12,32,k,0.000406027,TRUE
12,16,k/2,0.000311852,TRUE
12,26,random,0.000315905,TRUE
12,0,0,0.000231028,FALSE
12,28,k,0.000231028,TRUE
12,14,k/2,0.000375986,TRUE
12,0,random,0.000315905,FALSE
12,0,0,0.000267029,FALSE
12,38,k,0.000269651,TRUE
12,19,k/2,0.000235081,TRUE
12,6,random,0.000221014,FALSE
12,0,0,0.000244141,FALSE
12,41,k,0.000339031,TRUE
12,20,k/2,0.000182152,TRUE
12,23,random,0.000483036,TRUE
12,0,0,0.000320673,FALSE
12,36,k,0.000224829,TRUE
12,18,k/2,0.00028801,TRUE
12,29,random,0.000161886,TRUE
12,0,0,0.000488758,FALSE
12,39,k,0.000277042,TRUE
12,19,k/2,0.000330925,TRUE
12,10,random,0.000352859,FALSE
12,0,0,0.000349998,FALSE
12,33,k,0.000248909,TRUE
12,16,k/2,0.000233889,TRUE
12,20,random,0.000270128,TRUE
12,0,0,0.000303984,FALSE
12,32,k,0.00026536,TRUE
12,16,k/2,0.000219107,TRUE
12,31,random,0.000216961,TRUE
12,0,0,0.000307083,FALSE
12,28,k,0.000370026,TRUE
12,14,k/2,0.000295877,TRUE
12,2,random,0.000180006,FALSE
12,0,0,0.000270844,FALSE
12,31,k,0.000224113,TRUE
12,15,k/2,0.000218868,TRUE
12,10,random,0.000271797,FALSE
12,0,0,0.000354052,FALSE
12,26,k,0.000263929,TRUE
12,13,k/2,0.000224113,TRUE
12,9,random,0.000343084,TRUE
12,0,0,0.000230789,FALSE
12,36,k,0.000280142,TRUE
12,18,k/2,0.000341177,TRUE
12,25,random,0.000262737,TRUE
12,0,0,0.000365019,FALSE
12,29,k,0.000235558,TRUE
12,14,k/2,0.000229836,TRUE
12,26,random,0.000330925,TRUE
12,0,0,0.000324965,FALSE
12,26,k,0.000240326,TRUE
12,13,k/2,0.000225067,TRUE
12,11,random,0.000254869,TRUE
12,0,0,0.000211954,FALSE
12,36,k,0.000222921,TRUE
12,18,k/2,0.000286102,TRUE
12,11,random,0.000326872,FALSE
12,0,0,0.000280857,FALSE
12,41,k,0.000286102,TRUE
12,20,k/2,0.000243902,TRUE
12,5,random,0.000212908,FALSE
12,0,0,0.000367165,FALSE
12,41,k,0.000253916,TRUE
12,20,k/2,0.000174999,TRUE
12,4,random,0.000216246,FALSE
12,0,0,0.000267982,FALSE
12,36,k,0.000262022,TRUE
12,18,k/2,0.000162125,TRUE
12,12,random,0.000274897,FALSE
12,0,0,0.000226736,FALSE
12,22,k,0.00043726,TRUE
12,11,k/2,0.000282049,TRUE
12,12,random,0.000266075,TRUE
12,0,0,0.000390768,FALSE
12,30,k,0.000324011,TRUE
12,15,k/2,0.000301838,TRUE
12,15,random,0.0002141,TRUE
12,0,0,0.000326157,FALSE
12,31,k,0.000218153,TRUE
12,15,k/2,0.000354052,TRUE
12,10,random,0.00023818,TRUE
12,0,0,0.000235796,FALSE
12,36,k,0.000258923,TRUE
12,18,k/2,0.000171185,TRUE
12,5,random,0.000323057,FALSE
12,0,0,0.000301123,FALSE
12,34,k,0.000255823,TRUE
12,17,k/2,0.000239134,TRUE
12,28,random,0.000230074,TRUE
12,0,0,0.000395775,FALSE
12,36,k,0.000218153,TRUE
12,18,k/2,0.000267744,TRUE
12,6,random,0.000301123,FALSE
12,0,0,0.000282049,FALSE
12,33,k,0.000211954,TRUE
12,16,k/2,0.000218868,TRUE
12,22,random,0.000224829,TRUE
12,0,0,0.000180006,FALSE
12,34,k,0.000159979,TRUE
12,17,k/2,0.000334263,TRUE
12,20,random,0.000313997,TRUE
12,0,0,0.000345945,FALSE
12,32,k,0.000174999,TRUE
12,16,k/2,0.000248671,TRUE
12,28,random,0.000267029,TRUE
12,0,0,0.000302076,FALSE
12,27,k,0.000272989,TRUE
12,13,k/2,0.000171185,TRUE
12,19,random,0.000214815,TRUE
12,0,0,0.000122786,FALSE
12,28,k,0.000256062,TRUE
12,14,k/2,0.00026226,TRUE
12,13,random,0.000242233,TRUE
12,0,0,0.000265121,FALSE
12,37,k,0.000225067,TRUE
12,18,k/2,0.000367165,TRUE
12,27,random,0.000473022,TRUE
12,0,0,0.000311852,FALSE
12,33,k,0.000258207,TRUE
12,16,k/2,0.000165224,TRUE
12,18,random,0.000246048,TRUE
12,0,0,0.000228882,FALSE
12,16,k,0.000405788,TRUE
12,8,k/2,0.000273943,TRUE
12,15,random,0.000221729,TRUE
12,0,0,0.000212908,FALSE
12,37,k,0.000237942,TRUE
12,18,k/2,0.000220776,TRUE
12,29,random,0.000224829,TRUE
12,0,0,0.000267982,FALSE
12,30,k,0.00026083,TRUE
12,15,k/2,0.000360966,TRUE
12,14,random,0.000206947,TRUE
12,0,0,0.000341892,FALSE
12,29,k,0.000340939,TRUE
12,14,k/2,0.000226021,TRUE
12,24,random,0.000536919,TRUE
12,0,0,0.000343084,FALSE
12,31,k,0.000281096,TRUE
12,15,k/2,0.000276089,TRUE
12,16,random,0.000272036,TRUE
12,0,0,0.000202179,FALSE
12,35,k,0.00025773,TRUE
12,17,k/2,0.000258923,TRUE
12,3,random,0.000328064,FALSE
12,0,0,0.000344038,FALSE
12,38,k,0.000368118,TRUE
12,19,k/2,0.000244856,TRUE
12,24,random,0.000380993,TRUE
12,0,0,0.00020504,FALSE
12,38,k,0.000283003,TRUE
12,19,k/2,0.000252008,TRUE
12,22,random,0.000220776,TRUE
12,0,0,0.000233889,FALSE
12,30,k,0.000174999,TRUE
12,15,k/2,0.000226021,TRUE
12,8,random,0.000398159,FALSE
12,0,0,0.000213146,FALSE
12,42,k,0.000261068,TRUE
12,21,k/2,0.000219107,TRUE
12,16,random,0.000197887,FALSE
12,0,0,0.000307798,FALSE
12,33,k,0.000316143,TRUE
12,16,k/2,0.000376225,TRUE
12,11,random,0.000267982,TRUE
12,0,0,0.000301123,FALSE
12,35,k,0.000289202,TRUE
12,17,k/2,0.000230074,TRUE
12,12,random,0.000247955,FALSE
12,0,0,0.00017786,FALSE
12,38,k,0.000202894,TRUE
12,19,k/2,0.000285864,TRUE
12,35,random,0.000258923,TRUE
12,0,0,0.000251293,FALSE
12,34,k,0.000306845,TRUE
12,17,k/2,0.000299931,TRUE
12,25,random,0.000222921,TRUE
12,0,0,0.00026083,FALSE
12,33,k,0.000285149,TRUE
12,16,k/2,0.000163794,TRUE
12,21,random,0.000251055,TRUE
12,0,0,0.000321627,FALSE
12,34,k,0.000259876,TRUE
12,17,k/2,0.000233889,TRUE
12,16,random,0.000243902,TRUE
12,0,0,0.000260115,FALSE
12,25,k,0.000287771,TRUE
12,12,k/2,0.000394821,TRUE
12,15,random,0.000236034,TRUE
12,0,0,0.00023675,FALSE
12,26,k,0.000159025,TRUE
12,13,k/2,0.000234127,TRUE
12,12,random,0.001343966,TRUE
12,0,0,0.000283003,FALSE
12,34,k,0.000154257,TRUE
12,17,k/2,0.000213861,TRUE
12,20,random,0.0002141,TRUE
12,0,0,0.000185013,FALSE
12,28,k,0.000208139,TRUE
12,14,k/2,0.000268936,TRUE
12,4,random,0.000264883,FALSE
12,0,0,0.000375748,FALSE
12,37,k,0.000477314,TRUE
12,18,k/2,0.000412226,TRUE
12,8,random,0.000300884,FALSE
12,0,0,0.000257015,FALSE
12,27,k,0.000455856,TRUE
12,13,k/2,0.000173092,TRUE
12,0,random,0.000343084,FALSE
12,0,0,0.000350952,FALSE
12,33,k,0.000604868,TRUE
12,16,k/2,0.000468016,TRUE
12,11,random,0.00026226,FALSE
12,0,0,0.000286341,FALSE
12,36,k,0.000354052,TRUE
12,18,k/2,0.000375032,TRUE
12,9,random,0.000458002,FALSE
12,0,0,0.000247955,FALSE
12,40,k,0.000624895,TRUE
12,20,k/2,0.000319958,TRUE
12,11,random,0.000240088,FALSE
12,0,0,0.0003438,FALSE
12,36,k,0.00048089,TRUE
12,18,k/2,0.000565052,TRUE
12,29,random,0.000363588,TRUE
12,0,0,0.000255108,FALSE
12,31,k,0.000170946,TRUE
12,15,k/2,0.000255346,TRUE
12,28,random,0.00026083,TRUE
12,0,0,0.000339031,FALSE
12,30,k,0.000164032,TRUE
12,15,k/2,0.000361919,TRUE
12,21,random,0.000319004,TRUE
12,0,0,0.000289679,FALSE
12,34,k,0.000198126,TRUE
12,17,k/2,0.000239849,TRUE
12,21,random,0.000217199,TRUE
12,0,0,0.000256777,FALSE
12,34,k,0.000289917,TRUE
12,17,k/2,0.000465155,TRUE
12,20,random,0.000313997,TRUE
12,0,0,0.000349045,FALSE
12,28,k,0.000228882,TRUE
12,14,k/2,0.000215054,TRUE
12,9,random,0.000246048,FALSE
12,0,0,0.000274181,FALSE
12,31,k,0.000235081,TRUE
12,15,k/2,0.00022316,TRUE
12,22,random,0.000228882,TRUE
12,0,0,0.000257969,FALSE
12,29,k,0.000253201,TRUE
12,14,k/2,0.000226021,TRUE
12,25,random,0.000363827,TRUE
12,0,0,0.000225067,FALSE
12,33,k,0.00020504,TRUE
12,16,k/2,0.000218153,TRUE
12,18,random,0.000257015,TRUE
12,0,0,0.000198841,FALSE
12,35,k,0.000170946,TRUE
12,17,k/2,0.000290155,TRUE
12,33,random,0.000333071,TRUE
12,0,0,0.000292301,FALSE
12,37,k,0.000266075,TRUE
12,18,k/2,0.000262737,TRUE
12,23,random,0.000299931,TRUE
12,0,0,0.000274897,FALSE
12,31,k,0.000197887,TRUE
12,15,k/2,0.000379086,TRUE
12,7,random,0.000277042,FALSE
12,0,0,0.000236988,FALSE
12,35,k,0.000172853,TRUE
12,17,k/2,0.000202894,TRUE
12,20,random,0.000510216,TRUE
12,0,0,0.000464916,FALSE
12,33,k,0.000158072,TRUE
12,16,k/2,0.000195026,TRUE
12,33,random,0.000240088,TRUE
12,0,0,0.000159979,FALSE
12,28,k,0.000219822,TRUE
12,14,k/2,0.00026536,TRUE
12,1,random,0.000259161,FALSE
12,0,0,0.000458002,FALSE
12,41,k,0.000230789,TRUE
12,20,k/2,0.000205994,TRUE
12,31,random,0.000209808,TRUE
12,0,0,0.000370741,FALSE
12,37,k,0.000239134,TRUE
12,18,k/2,0.000176907,TRUE
12,23,random,0.0002141,TRUE
12,0,0,0.000295162,FALSE
12,32,k,0.000368834,TRUE
12,16,k/2,0.000175953,TRUE
12,29,random,0.000230074,TRUE
12,0,0,0.000221014,FALSE
12,29,k,0.000169039,TRUE
12,14,k/2,0.000313044,TRUE
12,9,random,0.000252724,FALSE
12,0,0,0.000247002,FALSE
12,36,k,0.000366926,TRUE
12,18,k/2,0.00017786,TRUE
12,20,random,0.000252962,TRUE
12,0,0,0.0002141,FALSE
12,31,k,0.000264168,TRUE
12,15,k/2,0.000216722,TRUE
12,13,random,0.000185966,TRUE
12,0,0,0.000391006,FALSE
12,40,k,0.000171185,TRUE
12,20,k/2,0.000444889,TRUE
12,11,random,0.000257015,FALSE
12,0,0,0.000222921,FALSE
12,32,k,0.000346184,TRUE
12,16,k/2,0.000288963,TRUE
12,32,random,0.000276804,TRUE
12,0,0,0.000215054,FALSE
12,33,k,0.000205994,TRUE
12,16,k/2,0.000283241,TRUE
12,14,random,0.000219822,TRUE
12,0,0,0.000316143,FALSE
12,32,k,0.000355005,TRUE
12,16,k/2,0.000282049,TRUE
12,26,random,0.000304222,TRUE
12,0,0,0.000232935,FALSE
12,39,k,0.000216007,TRUE
12,19,k/2,0.000244141,TRUE
12,31,random,0.000280142,TRUE
12,0,0,0.00031209,FALSE
12,27,k,0.000222921,TRUE
12,13,k/2,0.00022912,TRUE
12,21,random,0.000227928,TRUE
12,0,0,0.000186205,FALSE
12,38,k,0.000215054,TRUE
12,19,k/2,0.000226974,TRUE
12,24,random,0.000223875,TRUE
12,0,0,0.000305891,FALSE
12,28,k,0.000252962,TRUE
12,14,k/2,0.000248194,TRUE
12,1,random,0.000397205,FALSE
12,0,0,0.000325918,FALSE
12,34,k,0.000266075,TRUE
12,17,k/2,0.000183821,TRUE
12,0,random,0.000228167,FALSE
12,0,0,0.000262976,FALSE
12,29,k,0.0001719,TRUE
12,14,k/2,0.00026679,TRUE
12,10,random,0.000182152,TRUE
12,0,0,0.000280142,FALSE
12,31,k,0.000287056,TRUE
12,15,k/2,0.000272751,TRUE
12,7,random,0.000290871,FALSE
12,0,0,0.000267982,FALSE
12,32,k,0.00015378,TRUE
12,16,k/2,0.000228167,TRUE
12,2,random,0.00028491,FALSE
12,0,0,0.000358105,FALSE
12,31,k,0.000329971,TRUE
12,15,k/2,0.000290871,TRUE
12,28,random,0.000207186,TRUE
12,0,0,0.000256062,FALSE
12,34,k,0.000208855,TRUE
12,17,k/2,0.000273943,TRUE
12,26,random,0.000215054,TRUE
12,0,0,0.000261784,FALSE
12,36,k,0.000300169,TRUE
12,18,k/2,0.000314236,TRUE
12,15,random,0.00027895,TRUE
12,0,0,0.000360012,FALSE
12,37,k,0.000366926,TRUE
12,18,k/2,0.000576973,TRUE
12,25,random,0.000501871,TRUE
12,0,0,0.000266075,FALSE
12,41,k,0.000209093,TRUE
12,20,k/2,0.000164747,TRUE
12,4,random,0.000247955,FALSE
12,0,0,0.000361919,FALSE
12,33,k,0.000210762,TRUE
12,16,k/2,0.000257015,TRUE
12,2,random,0.000169992,FALSE
12,0,0,0.00033927,FALSE
12,33,k,0.00026989,TRUE
12,16,k/2,0.000295162,TRUE
12,0,random,0.000311136,FALSE
12,0,0,0.000273943,FALSE
12,34,k,0.000288725,TRUE
12,17,k/2,0.0001688,TRUE
12,7,random,0.000554323,FALSE
12,0,0,0.000329018,FALSE
12,34,k,0.00022912,TRUE
12,17,k/2,0.000268936,TRUE
12,16,random,0.000238895,TRUE
12,0,0,0.000184059,FALSE
12,29,k,0.000326872,TRUE
12,14,k/2,0.000241995,TRUE
12,2,random,0.000333071,FALSE
12,0,0,0.000210047,FALSE
12,38,k,0.000208855,TRUE
12,19,k/2,0.000247002,TRUE
12,11,random,0.000241041,FALSE
12,0,0,0.000345707,FALSE
12,27,k,0.00022316,TRUE
12,13,k/2,0.000244856,TRUE
12,26,random,0.000226974,TRUE
12,0,0,0.000133991,FALSE
12,30,k,0.000243902,TRUE
12,15,k/2,0.000250101,TRUE
12,1,random,0.000438929,FALSE
12,0,0,0.000265837,FALSE
12,32,k,0.000221968,TRUE
12,16,k/2,0.000159979,TRUE
12,32,random,0.000242949,TRUE
12,0,0,0.000326872,FALSE
12,33,k,0.000267029,TRUE
12,16,k/2,0.000175238,TRUE
12,3,random,0.000257015,FALSE
12,0,0,0.000196934,FALSE
12,40,k,0.000242949,TRUE
12,20,k/2,0.000267982,TRUE
12,29,random,0.000200987,TRUE
12,0,0,0.000333071,FALSE
12,26,k,0.000246048,TRUE
12,13,k/2,0.000202894,TRUE
12,23,random,0.000477076,TRUE
12,0,0,0.000381947,FALSE
12,37,k,0.000247002,TRUE
12,18,k/2,0.000539303,TRUE
12,35,random,0.00026679,TRUE
12,0,0,0.000255108,FALSE
12,27,k,0.000195026,TRUE
12,13,k/2,0.000424862,TRUE
12,11,random,0.00027895,TRUE
12,0,0,0.000253201,FALSE
12,35,k,0.000246048,TRUE
12,17,k/2,0.00024581,TRUE
12,2,random,0.000311852,FALSE
12,0,0,0.000209808,FALSE
12,29,k,0.00019002,TRUE
12,14,k/2,0.000516176,TRUE
12,3,random,0.000313044,FALSE
12,0,0,0.000338316,FALSE
12,39,k,0.000165224,TRUE
12,19,k/2,0.000251055,TRUE
12,20,random,0.000355959,TRUE
12,0,0,0.000515938,FALSE
12,28,k,0.000355005,TRUE
12,14,k/2,0.000434875,TRUE
12,0,random,0.000237942,FALSE
12,0,0,0.000294209,FALSE
12,26,k,0.000292063,TRUE
12,13,k/2,0.000200987,TRUE
12,14,random,0.000186205,TRUE
12,0,0,0.000176907,FALSE
12,35,k,0.000319958,TRUE
12,17,k/2,0.000318289,TRUE
12,25,random,0.000319004,TRUE
12,0,0,0.000403881,FALSE
12,30,k,0.000272036,TRUE
12,15,k/2,0.000274897,TRUE
12,4,random,0.000333071,FALSE
12,0,0,0.00028801,FALSE
12,38,k,0.000259161,TRUE
12,19,k/2,0.000246048,TRUE
12,6,random,0.000249863,FALSE
12,0,0,0.000221014,FALSE
12,39,k,0.000250101,TRUE
12,19,k/2,0.000206709,TRUE
12,1,random,0.0002141,FALSE
12,0,0,0.00028491,FALSE
12,36,k,0.000328064,TRUE
12,18,k/2,0.00024128,TRUE
12,33,random,0.000333071,TRUE
12,0,0,0.000187159,FALSE
12,36,k,0.000145912,TRUE
12,18,k/2,0.000215769,TRUE
12,3,random,0.000204802,FALSE
12,0,0,0.000571012,FALSE
12,37,k,0.000315189,TRUE
12,18,k/2,0.000469208,TRUE
12,35,random,0.000341892,TRUE
12,0,0,0.0001719,FALSE
12,38,k,0.000121832,TRUE
12,19,k/2,0.000346184,TRUE
12,20,random,0.000416994,TRUE
12,0,0,0.000286102,FALSE
12,33,k,0.000323057,TRUE
12,16,k/2,0.000334024,TRUE
12,27,random,0.00039506,TRUE
12,0,0,0.000335932,FALSE
12,38,k,0.000351906,TRUE
12,19,k/2,0.000459909,TRUE
12,4,random,0.000310183,FALSE
12,0,0,0.000256062,FALSE
12,32,k,0.000258207,TRUE
12,16,k/2,0.000381947,TRUE
12,5,random,0.000169039,FALSE
12,0,0,0.000386,FALSE
12,32,k,0.000341177,TRUE
12,16,k/2,0.000338793,TRUE
12,5,random,0.000330925,FALSE
12,0,0,0.000270128,FALSE
12,41,k,0.000270128,TRUE
12,20,k/2,0.000401974,TRUE
12,41,random,0.000301123,TRUE
12,0,0,0.00018096,FALSE
12,32,k,0.000277042,TRUE
12,16,k/2,0.000159025,TRUE
12,11,random,0.00026083,FALSE
12,0,0,0.000388861,FALSE
12,34,k,0.000159025,TRUE
12,17,k/2,0.000167847,TRUE
12,22,random,0.000308037,TRUE
12,0,0,0.000193119,FALSE
12,26,k,0.000277042,TRUE
12,13,k/2,0.000236988,TRUE
12,1,random,0.000254154,FALSE
12,0,0,0.000235081,FALSE
12,41,k,0.000224113,TRUE
12,20,k/2,0.00032115,TRUE
12,8,random,0.000227213,FALSE
12,0,0,0.000380278,FALSE
12,42,k,0.00019598,TRUE
12,21,k/2,0.000216007,TRUE
12,18,random,0.000215769,TRUE
12,0,0,0.000303745,FALSE
12,35,k,0.00020504,TRUE
12,17,k/2,0.000217915,TRUE
12,22,random,0.00022316,TRUE
12,0,0,0.000205755,FALSE
12,35,k,0.000280142,TRUE
12,17,k/2,0.000241995,TRUE
12,19,random,0.000279188,TRUE
12,0,0,0.000295877,FALSE
12,30,k,0.000185013,TRUE
12,15,k/2,0.000241995,TRUE
12,0,random,0.000281811,FALSE
12,0,0,0.000191927,FALSE
